node idx,node anomaly score
314,-4.523878
315,-2.7977865
316,-6.9548426
317,-4.861583
319,-4.061209
320,-6.564444
321,-4.579961
324,-7.412942
325,-4.4221983
331,-8.479867
332,-4.6157165
333,-6.8950906
335,-5.6395717
340,-4.3456416
342,-4.4559293
343,-2.1113522
344,-8.084121
354,-3.8540044
359,-4.537397
360,-4.308673
362,-4.0911937
365,-6.069964
368,-0.01707121
370,-1.0194668
371,-8.388478
376,-4.7654843
379,-5.490772
380,-4.23236
384,-4.339405
390,-8.553452
394,-9.000154
397,-4.3414135
401,-6.653491
403,-5.7620397
408,-4.9531255
410,-7.70705
416,-3.0848062
419,-4.9939256
420,-4.4269757
421,-2.6969209
423,-6.4648337
425,-11.048158
427,-5.866309
431,-2.8326027
432,-4.162509
434,-6.915641
435,-3.9858952
437,-4.3184657
438,-4.457287
440,-6.7534585
442,-6.647388
443,-2.4635544
451,-4.207829
457,-5.38634
458,-3.6072137
459,-4.3917
462,-5.3758173
465,-4.6390185
466,-4.4505935
468,-6.4712977
469,-4.672645
470,-3.79111
471,-8.940042
473,-10.327175
474,-6.75917
475,-3.9254558
477,-0.31387413
479,-6.620377
482,-6.0287194
483,-5.2238913
489,-4.196864
494,-3.9549155
495,-5.1038966
496,-3.5028443
497,-5.3442245
499,-5.5166974
504,-3.6891527
505,-6.8723154
510,-3.70175
512,-3.6633084
515,-5.5215325
517,-4.543823
522,-4.22001
526,-4.2752137
527,-4.643363
532,-4.3934226
535,-5.1776514
538,-2.44288
539,-4.0470753
545,-4.817533
550,-5.2661614
554,-4.727567
555,-4.172245
558,-5.0415797
560,-4.0029325
564,-6.2529964
566,-5.291762
567,-5.8576365
568,-3.6186748
569,-10.358976
570,-5.015698
572,-7.343794
575,-4.468633
576,-3.6917205
578,-4.2507944
583,-4.5093064
586,-3.701718
591,-4.258883
592,-17.375
597,-6.8202276
601,-3.0543358
602,-4.591766
604,-4.252814
605,-4.864559
607,-4.365263
608,-7.347233
613,-3.227224
614,-4.7516484
615,-6.082573
618,-7.73145
621,-5.533391
623,-3.874596
627,-3.6899192
629,-7.709721
631,-4.1736627
632,-7.2574716
633,-5.0952644
636,-4.4596114
637,-5.7264867
639,-5.250431
640,-3.6756878
646,-5.671401
650,-4.7711377
651,-4.53411
653,-5.8932076
654,-4.8692336
656,-5.003233
660,-3.6576722
661,-4.572706
664,-4.817791
665,-4.9422626
667,-7.1842
668,-7.9650598
669,-4.201681
670,-5.0012965
671,-2.9409022
674,-10.333609
675,-3.8819263
676,-4.8315163
677,-5.1887856
681,-6.5096536
682,-6.432028
686,-5.408664
690,-3.7298484
691,-3.5305147
692,-5.3135815
693,-4.531608
694,-0.117936775
697,-8.28867
698,-5.4720497
702,-4.815823
707,-4.383151
719,-2.7799103
722,-3.9226885
723,-3.178996
725,-3.6914008
731,-5.5892777
733,-3.7081668
734,-3.738671
736,-2.9892485
738,-4.1381297
740,-4.0934596
741,-5.0765843
743,-6.218609
744,-4.6240354
755,-4.4751344
757,-4.859134
758,-4.1126437
760,-6.5371757
761,-4.2859488
764,-4.853035
766,-5.08451
768,-3.7224324
769,-3.2101386
770,-8.155829
773,-6.465842
774,-3.9577718
777,-10.251481
778,-5.4864287
781,-7.397307
785,-5.4167385
787,-4.8904934
788,-4.687398
794,-8.140154
795,-5.574721
796,-5.325501
800,-4.5533595
801,-4.804031
808,-6.0880756
811,-6.7942576
812,-5.7261806
813,-4.0203414
816,-4.8512807
832,-5.0447426
836,-4.4143257
837,-4.3571286
839,-6.1830955
843,-4.776894
847,-5.080406
849,-6.368928
850,-6.5926247
853,-3.1872919
854,-5.408647
856,-6.478822
860,-8.337222
861,-9.268031
862,-3.837131
864,-4.5659943
865,-4.9576674
866,-4.017697
868,-5.087554
871,-4.2957935
872,-4.7817197
873,-0.8514728
876,-4.641813
878,-4.3148975
882,-4.105522
883,-4.574391
888,-6.866983
891,-4.7127047
892,-3.734691
893,-3.2840724
897,-5.1248198
900,-4.3423643
905,-4.7022347
906,-3.935716
907,-6.545846
908,-5.1283607
909,-3.8770652
910,-10.308574
912,-6.9869
913,-4.882328
914,-5.634158
917,-4.7558193
919,-4.446994
920,-4.4257703
923,-0.79965836
926,-4.6786976
927,-4.7745337
928,-3.1742473
930,-6.234334
935,-10.177826
937,-6.439044
939,-4.976464
940,-4.2178626
941,-4.0081162
942,-5.6134367
952,-3.7019708
955,-4.667467
958,-4.0973606
960,-7.979147
961,-4.2861633
962,-4.6803055
965,-4.0928354
967,-9.71281
969,-5.9140744
970,-6.369719
972,-4.2342033
973,-4.1456275
976,-3.8194323
978,-3.6554754
980,-5.1639557
981,-5.4184594
982,-3.6931748
986,-0.18259694
987,-6.1416364
989,-5.530076
991,-4.2730703
993,-4.694993
995,-3.755172
997,-3.6522872
1000,-4.260316
1004,-5.169185
1007,-5.4147425
1008,-5.9412136
1011,-5.7247944
1014,-7.7702923
1016,-3.7903268
1023,-6.8100615
1024,-4.8104568
1028,-5.3407197
1030,-3.9092703
1031,-4.7168255
1032,-3.5870943
1033,-5.132964
1035,-6.2728276
1036,-5.138193
1041,-5.573651
1042,-4.619968
1049,-5.902471
1050,-4.8987546
1051,-9.417342
1055,-4.8900795
1056,-4.4117203
1060,-3.7286196
1061,-4.0896215
1062,-4.850971
1063,-3.8871915
1064,-4.440727
1065,-6.1593347
1070,-4.7626066
1071,-6.918053
1072,-6.741281
1076,-4.0870414
1079,-5.490711
1080,-5.4866557
1081,-4.4577208
1083,-3.5346482
1084,-3.6614673
1085,-5.1741886
1088,-4.1695104
1090,-6.885842
1092,-4.016727
1093,-4.4813986
1094,-6.217445
1098,-4.1818333
1100,-0.17535713
1103,-3.5637481
1107,-4.489909
1111,-5.08142
1114,-4.327806
1119,-5.364096
1122,-5.5288496
1125,-2.39017
1126,-4.128098
1128,-7.11617
1131,-3.5780282
1137,-4.83838
1139,-5.8654304
1146,-3.6262116
1149,-5.473703
1152,-5.1772256
1153,-4.7461967
1156,-7.8130608
1160,-5.867776
1161,-4.63996
1162,-4.443541
1163,-4.548946
1167,-6.017376
1175,-4.8115172
1177,-4.2203717
1178,-4.317131
1181,-4.0371356
1184,-3.0993106
1186,-3.988929
1187,-3.2767437
1188,-11.169816
1192,-4.668031
1195,-0.011358595
1196,-4.659695
1199,-3.7090597
1203,-5.160963
1213,-5.563527
1214,-6.1093736
1217,-4.408034
1218,-4.055906
1220,-5.001998
1223,-3.6188662
1226,-4.6552954
1234,-3.632471
1240,-4.557053
1241,-7.138482
1242,-5.937514
1246,-4.4579597
1248,-4.915925
1252,-4.0747166
1253,-3.639786
1254,-6.581019
1257,-2.7016392
1259,-4.868886
1263,-4.5551267
1267,-3.3323183
1272,-5.064981
1276,-4.7609234
1281,-4.0635605
1282,-6.198828
1285,-4.9891276
1287,-3.8252954
1288,-4.847437
1291,-4.7590265
1292,-6.259372
1293,-5.013646
1294,-2.2137156
1296,-6.269496
1298,-4.4786434
1302,-5.079426
1305,-4.3705697
1308,-4.4240894
1314,-5.0209923
1315,-10.064248
1320,-0.48685643
1321,-4.7506547
1325,-4.5478754
1326,-2.7649794
1328,-8.171046
1330,-4.7752404
1331,-3.0942132
1332,-4.197443
1333,-5.4722104
1334,-3.477602
1335,-5.1750374
1336,-4.157407
1337,-4.8742337
1338,-3.8465507
1342,-5.819057
1343,-5.3817167
1346,-4.0335565
1352,-5.1466875
1356,-5.939812
1357,-8.036481
1359,-5.2846017
1360,-4.088413
1361,-5.3156886
1363,-3.5458827
1366,-3.9863813
1367,-5.13422
1370,-4.9394193
1374,-4.63005
1375,-6.927329
1379,-4.0991287
1382,-3.5824697
1388,-5.3828793
1392,-4.5050106
1393,-4.530619
1394,-5.0493913
1401,-4.873814
1405,-4.9925866
1407,-5.4213796
1408,-4.198424
1409,-7.005404
1410,-4.4718723
1413,-5.6175456
1414,-0.724852
1415,-4.6507916
1417,-5.512685
1418,-4.646527
1419,-4.2102757
1422,-0.038532577
1427,-6.0129385
1428,-4.404321
1432,-5.520043
1435,-1.1662393
1438,-5.073115
1442,-4.0135055
1443,-5.4052863
1446,-5.519389
1447,-4.34436
1450,-5.4761553
1451,-5.2781234
1454,-7.677326
1456,-5.1450024
1458,-4.4776435
1462,-5.862758
1465,-5.8714323
1469,-3.4244478
1470,-1.44892
1471,-6.701677
1473,-4.5072374
1474,-4.5021744
1478,-4.0986867
1479,-0.07589071
1486,-5.5057597
1496,-4.8848453
1500,-4.5066214
1503,-4.3423076
1511,-4.25598
1516,-4.7683477
1520,-6.017096
1529,-4.5393877
1534,-4.631822
1538,-3.6757278
1551,-5.831317
1554,-6.715991
1559,-4.16307
1560,-5.534315
1562,-4.830093
1564,-5.647368
1565,-8.81381
1567,-1.4415199
1570,-3.7278535
1571,-4.652354
1575,-4.477993
1580,-1.2062554
1586,-6.656277
1588,-5.682536
1591,-8.943463
1596,-5.8492327
1598,-5.768549
1599,-4.3498044
1602,-5.328988
1605,-3.8277524
1606,-3.6687195
1607,-4.8645587
1611,-5.8237977
1613,-4.801661
1615,-5.8897457
1616,-4.105105
1619,-4.7828884
1622,-8.116862
1624,-4.3478694
1626,-5.594738
1632,-4.0060534
1634,-5.0571103
1636,-4.3734636
1637,-4.6854362
1639,-6.6746354
1640,-8.401058
1641,-5.8407764
1642,-7.1422668
1645,-4.4723306
1647,-5.2973824
1648,-4.66293
1649,-4.3315554
1652,-5.994672
1657,-3.8512723
1666,-5.059109
1668,-5.641149
1673,-5.1462007
1674,-5.5073485
1676,-4.104526
1681,-11.175312
1693,-6.99
1694,-6.3705807
1695,-4.868166
1697,-3.853824
1698,-4.870935
1699,-5.0011635
1702,-5.954848
1707,-5.3311095
1709,-6.4803762
1710,-3.63904
1711,-5.553548
1714,-3.4926097
1718,-5.2180395
1721,-3.7608056
1722,-5.258919
1723,-4.7200108
1728,-5.0987782
1730,-4.0775948
1733,-0.5269506
1736,-4.0088773
1737,-4.2280273
1739,-4.1358333
1762,-4.2770205
1764,-4.817816
1765,-5.538188
1766,-4.220822
1767,-5.260721
1770,-4.8769946
1774,-4.4358826
1775,-5.1730895
1777,-3.453772
1780,-7.5189743
1784,-4.063945
1787,-4.7177696
1789,-4.988252
1794,-3.3429992
1795,-4.0295553
1796,-6.576856
1799,-3.9676032
1800,-3.9752152
1801,-3.4320188
1802,-3.6817644
1804,-3.7909665
1807,-4.7313614
1808,-5.8658323
1813,-4.2119384
1815,-0.64575595
1816,-5.033255
1817,-4.3312707
1821,-4.2618484
1829,-3.9518864
1833,-3.902828
1834,-4.0671163
1836,-6.032523
1842,-3.7626247
1845,-4.0116067
1846,-5.2904525
1847,-4.5346837
1848,-4.049915
1849,-4.0969887
1851,-5.6014605
1853,-5.045161
1855,-4.674639
1857,-4.0729427
1862,-4.920324
1863,-5.8479805
1865,-5.439758
1867,-3.4687173
1868,-4.8969765
1872,-4.8874617
1876,-3.2405322
1879,-7.0989766
1884,-4.823306
1885,-4.26677
1886,-4.2298145
1888,-5.7960463
1893,-6.3296347
1897,-5.8704314
1898,-0.21361092
1899,-4.2503543
1900,-5.2741857
1902,-3.7172759
1907,-6.2518044
1908,-4.3988986
1910,-6.869374
1912,-4.8587465
1915,-2.1789224
1916,-4.420045
1923,-7.4639163
1925,-4.382223
1926,-4.7058597
1929,-5.6536303
1930,-4.2414994
1931,-3.3544748
1932,-5.4793453
1934,-6.0591683
1937,-4.172851
1938,-7.248332
1941,-3.6633148
1943,-4.969547
1945,-4.5678544
1948,-3.3785872
1949,-3.8910131
1957,-4.5900555
1960,-4.831772
1962,-5.69904
1967,-4.988481
1968,-6.953358
1970,-4.100776
1978,-5.585692
1979,-4.200449
1981,-4.1040034
1982,-7.6633515
1991,-4.49804
1997,-4.758686
2000,-1.517185
2001,-4.708461
2003,-5.5309916
2008,-3.7493107
2011,-4.0181127
2013,-4.6499634
2014,-6.2776384
2015,-4.327025
2019,-5.7184124
2020,-7.1577234
2027,-5.193146
2029,-4.484884
2035,-4.622432
2037,-4.661275
2038,-4.714066
2039,-5.190476
2041,-5.194486
2042,-5.0560513
2045,-4.051751
2046,-4.1857076
2049,-4.8470364
2050,-5.1780033
2051,-3.9233994
2054,-5.4804735
2056,-5.5519013
2060,-4.8965707
2062,-6.364097
2064,-4.361092
2065,-4.8215313
2071,-4.8038974
2077,-4.5870934
2078,-3.9058032
2084,-5.1468735
2087,-4.646134
2088,-5.312712
2089,-5.2286854
2092,-6.745512
2093,-5.294883
2095,-4.610847
2098,-4.3223524
2099,-4.6919966
2102,-7.6983733
2103,-4.5650954
2105,-4.7091856
2107,-5.4295444
2108,-5.903401
2109,-5.9794135
2114,-5.821367
2117,-5.4674687
2119,-4.572899
2122,-4.743448
2124,-5.147518
2128,-3.545302
2129,-7.2114296
2130,-6.197022
2132,-4.2006545
2138,-4.6196213
2141,-5.491195
2142,-3.6792133
2145,-4.998211
2146,-4.877396
2147,-6.335116
2148,-5.522851
2150,-4.428319
2151,-15.106979
2152,-4.4946723
2154,-5.1625485
2157,-3.9272306
2162,-3.906929
2163,-5.9712253
2165,-3.616108
2167,-3.5993178
2169,-5.7675037
2171,-4.18182
2177,-4.734747
2180,-5.694522
2181,-4.2391768
2184,-5.2018337
2186,-10.618364
2188,-4.5692444
2192,-4.1262884
2193,-5.934415
2195,-6.5796366
2201,-4.5039873
2203,-9.848102
2204,-8.219256
2205,-2.740512
2206,-4.4467087
2207,-7.041549
2209,-3.9175687
2212,-7.7838635
2216,-4.429605
2221,-4.0021515
2222,-7.443611
2223,-6.529118
2224,-3.4729116
2226,-5.5076966
2228,-5.153853
2231,-4.732292
2234,-9.201929
2235,-6.8946924
2236,-5.3616853
2237,-2.502623
2241,-4.2726088
2243,-4.267001
2251,-4.3865924
2252,-5.4303956
2253,-6.39626
2254,-6.642717
2256,-6.9098577
2257,-4.6900725
2258,-9.753552
2260,-5.8912463
2261,-4.784435
2264,-5.0923457
2268,-3.7248497
2276,-3.5291004
2277,-4.7993245
2287,-3.8094652
2289,-4.625983
2291,-2.805428
2293,-4.405425
2294,-5.143926
2298,-3.8201842
2300,-4.4732394
2301,-3.8636484
2304,-5.12456
2306,-6.666675
2307,-4.4925056
2308,-4.851869
2309,-3.762851
2310,-4.2505007
2315,-5.070317
2318,-7.6134224
2320,-5.371841
2321,-7.585917
2322,-4.0124383
2324,-5.3764434
2325,-3.7686396
2327,-3.7547913
2330,-4.821022
2334,-3.7002058
2338,-5.747506
2341,-4.050432
2342,-8.517675
2343,-4.351339
2350,-5.5498257
2353,-5.560438
2354,-3.7665446
2355,-7.1430235
2357,-4.111487
2358,-5.6677246
2359,-6.4450197
2360,-5.466913
2361,-5.3432593
2362,-5.14962
2363,-4.5856204
2364,-4.8520904
2365,-5.0528603
2366,-3.5848103
2367,-5.3818007
2368,-4.1822157
2370,-5.1000323
2378,-4.9729824
2380,-5.6213117
2384,-6.083355
2385,-4.9502716
2386,-4.928303
2387,-4.5752926
2388,-4.655726
2393,-9.24021
2397,-4.784742
2398,-5.095224
2403,-5.9441
2404,-2.062207
2407,-6.722286
2409,-4.473935
2414,-4.1550994
2417,-3.6461713
2418,-4.0725656
2420,-4.517431
2422,-3.5758429
2424,-5.0911613
2425,-7.009963
2429,-8.3144655
2431,-5.833641
2432,-4.539402
2434,-4.45171
2436,-5.803325
2440,-5.420222
2442,-5.5472116
2444,-4.590735
2452,-5.49093
2453,-5.015436
2454,-6.258051
2455,-6.8895783
2460,-4.313617
2461,-7.5962706
2464,-6.0749664
2473,-5.325127
2474,-4.8726254
2475,-4.7317295
2476,-5.1129565
2477,-1.4845214
2480,-5.524672
2482,-4.050201
2484,-5.465551
2487,-5.2316256
2489,-4.286203
2490,-6.8134604
2491,-4.8001957
2493,-3.0146976
2494,-2.5773215
2499,-0.14306271
2502,-3.8476346
2505,-4.520454
2513,-4.1656055
2515,-5.5683174
2517,-5.3720717
2518,-5.627381
2519,-6.8094344
2520,-5.4056683
2521,-4.9224067
2525,-0.37664565
2527,-4.06091
2530,-4.303169
2533,-5.3083034
2535,-3.71054
2537,-0.013386373
2543,-6.785422
2551,-5.647007
2559,-5.0264845
2566,-4.4186683
2569,-4.5173016
2572,-0.082294695
2573,-3.8643992
2574,-5.6864886
2576,-4.1520505
2581,-4.8621564
2586,-5.617358
2587,-5.554836
2588,-5.4218802
2594,-5.2641296
2597,-4.86826
2598,-5.163102
2603,-6.294064
2606,-9.529449
2607,-4.5616884
2608,-3.9480884
2609,-4.214541
2615,-3.5717964
2617,-4.237206
2619,-6.199634
2622,-20.54008
2623,-5.489693
2625,-8.897925
2629,-5.363933
2634,-7.0459323
2637,-7.249896
2638,-7.784182
2642,-6.1311665
2644,-4.361898
2650,-5.450943
2651,-4.737084
2652,-4.0520372
2653,-7.05989
2658,-5.164835
2660,-9.297186
2664,-6.4268107
2665,-3.7578
2672,-8.42084
2674,-5.02647
2675,-4.530053
2677,-4.4283876
2679,-4.100959
2681,-3.6159637
2683,-4.49147
2685,-5.1104903
2686,-4.191775
2690,-4.061588
2691,-3.9977713
2695,-3.6763008
2697,-4.5659437
2698,-4.1364245
2699,-4.376587
2704,-4.529926
2713,-13.916066
2715,-3.8917902
2716,-4.3158274
2718,-6.039379
2721,-6.0079513
2726,-4.448417
2728,-3.2670333
2729,-4.103937
2730,-4.245776
2733,-4.8417563
2735,-5.2360706
2736,-6.5031495
2737,-4.1323442
2740,-3.292767
2741,-4.7965527
2742,-4.6196012
2744,-4.065652
2750,-5.9438353
2751,-9.01635
2752,-3.6687229
2753,-4.769999
2757,-4.475393
2758,-7.719162
2760,-4.6709785
2761,-4.4151773
2765,-3.951239
2767,-3.177016
2769,-4.879072
2770,-5.034267
2772,-7.3033414
2774,-27.57516
2775,-5.5596
2776,-5.260224
2777,-3.0835078
2778,-4.683006
2780,-6.082436
2788,-7.478343
2790,-6.4139934
2791,-4.0439095
2792,-5.101156
2793,-5.692155
2797,-4.432002
2798,-4.069871
2799,-3.627033
2802,-4.7191167
2803,-4.3327236
2804,-4.048355
2807,-4.0895376
2811,-7.2894135
2814,-4.133991
2815,-4.27025
2820,-5.6028023
2826,-4.273796
2827,-4.4964085
2828,-9.877474
2829,-6.278559
2832,-5.6806116
2833,-4.014415
2834,-4.227049
2836,-4.032271
2837,-5.046018
2843,-4.0543866
2844,-5.310526
2845,-4.219583
2846,-4.4370227
2848,-7.7486424
2849,-4.607485
2850,-4.121618
2853,-5.2190504
2856,-0.0032997467
2858,-5.3983645
2859,-3.7400804
2861,-5.1070075
2862,-4.720853
2864,-6.063498
2867,-4.0272107
2869,-4.796731
2870,-4.540033
2876,-5.2691994
2883,-6.3704295
2884,-3.697135
2885,-5.791073
2886,-4.2990427
2890,-5.949673
2892,-5.357195
2893,-5.314555
2897,-4.7713027
2898,-2.5402544
2901,-4.936502
2902,-4.3680277
2903,-5.6614113
2904,-4.2300158
2907,-7.173325
2909,-4.3052177
2911,-5.129332
2912,-5.3337626
2914,-4.200321
2916,-10.643577
2917,-5.032065
2919,-2.6543312
2920,-4.7363634
2922,-4.9114175
2927,-5.0502896
2933,-4.1006303
2935,-4.916268
2939,-5.3473816
2941,-4.0764832
2942,-5.1600537
2944,-4.342869
2945,-2.5500996
2949,-4.303573
2952,-4.3229523
2954,-3.928246
2957,-4.8461523
2958,-4.2369256
2961,-4.38729
2962,-3.5892556
2964,-4.9365363
2966,-4.844423
2971,-7.970468
2972,-4.1698694
2974,-5.1444917
2975,-3.7855453
2979,-5.514982
2980,-3.2264361
2982,-10.635522
2984,-3.946146
2987,-4.584201
2989,-6.588116
2994,-4.528495
2998,-4.7756886
2999,-4.0584636
3001,-4.3954206
3004,-1.434529
3012,-4.1102815
3013,-4.4190874
3018,-3.4159384
3020,-4.5042024
3025,-9.301485
3027,-6.551501
3029,-9.192817
3030,-4.6546946
3033,-5.2731953
3036,-4.2688203
3038,-3.9166393
3040,-4.3495245
3041,-4.1828074
3044,-4.5675836
3045,-4.950946
3046,-3.545067
3048,-3.2415738
3054,-7.399093
3055,-5.5921645
3056,-5.39704
3058,-0.3785475
3060,-5.9896464
3067,-4.02725
3071,-5.6076345
3073,-4.845611
3075,-7.989495
3078,-4.2253413
3079,-4.2020693
3080,-4.497152
3082,-6.3471646
3083,-5.063337
3089,-5.1266494
3090,-6.302847
3095,-3.0835717
3099,-3.675112
3100,-0.7681614
3101,-5.752328
3104,-4.1901565
3105,-4.567927
3107,-7.3179264
3108,-1.584776
3112,-4.369605
3115,-4.7331023
3116,-2.617995
3117,-2.9239478
3118,-4.956232
3120,-4.972778
3126,-3.8339198
3127,-4.2545753
3128,-8.163564
3132,-7.4473777
3134,-5.338675
3135,-8.697717
3140,-7.856949
3141,-4.3547544
3143,-0.3608127
3144,-5.1182294
3146,-3.756978
3147,-4.163351
3150,-5.565455
3152,-7.6614127
3153,-5.231096
3157,-4.384454
3160,-3.2720265
3162,-5.6566176
3165,-5.1115046
3168,-6.843539
3172,-3.6017766
3174,-4.930493
3175,-4.2257657
3178,-5.239044
3179,-4.962449
3180,-4.6453357
3182,-4.1654005
3183,-6.128361
3184,-6.914945
3185,-1.7878305
3187,-4.3573074
3192,-4.161653
3198,-5.315601
3202,-4.9093027
3203,-5.488411
3204,-3.4513488
3208,-8.169545
3210,-3.2853756
3211,-3.9994247
3214,-4.071278
3215,-4.402245
3220,-5.5276484
3223,-6.358517
3224,-5.045621
3225,-4.1344094
3226,-4.39116
3231,-4.2312207
3233,-5.786406
3236,-4.0176125
3237,-3.4159098
3240,-6.096267
3243,-4.363706
3244,-9.842863
3245,-1.9734018
3246,-4.4754915
3250,-5.5525837
3251,-4.8298087
3255,-5.9199786
3258,-0.78002495
3260,-10.641918
3263,-4.168773
3266,-7.618888
3270,-4.229158
3276,-5.7406106
3280,-4.9542503
3281,-6.169206
3282,-7.169902
3285,-4.668275
3286,-3.5979483
3287,-3.9262316
3288,-4.2262864
3289,-4.3607926
3292,-5.516316
3293,-6.101668
3294,-4.2662435
3297,-5.647269
3300,-4.3136873
3302,-4.529542
3306,-5.258249
3310,-5.490894
3312,-9.959834
3314,-4.468141
3315,-4.5259175
3316,-5.7761464
3319,-4.3100605
3322,-9.622352
3323,-3.453986
3326,-4.8196564
3327,-4.466191
3330,-4.454708
3332,-7.192519
3338,-5.222948
3341,-4.784172
3348,-6.782834
3351,-5.4026113
3354,-4.4601617
3358,-5.593853
3359,-5.5011015
3365,-4.3713994
3368,-9.527321
3370,-4.5763555
3376,-5.785604
3379,-4.1436434
3380,-6.2572637
3383,-3.8006113
3385,-6.494538
3386,-4.756576
3387,-3.5738232
3404,-2.8852189
3409,-5.0513716
3410,-4.105142
3412,-5.581696
3413,-6.7985377
3414,-6.62108
3416,-10.705382
3417,-4.154321
3418,-4.487587
3422,-4.860052
3423,-4.490996
3424,-4.699477
3426,-4.4129243
3427,-4.875755
3428,-4.136574
3429,-5.348137
3430,-3.5578597
3431,-5.775825
3432,-4.291301
3433,-4.5415406
3437,-2.5486717
3438,-4.325477
3440,-3.9719505
3448,-4.4185567
3449,-4.39482
3450,-3.7903845
3452,-5.1160784
3454,-5.5741596
3455,-6.008518
3456,-6.753079
3458,-4.3505177
3462,-6.5735087
3464,-4.5915637
3465,-10.406532
3466,-4.978848
3468,-4.345051
3470,-4.0678153
3476,-4.8057203
3477,-5.508381
3478,-4.5833316
3480,-3.7621384
3481,-5.2413898
3482,-0.12613478
3484,-3.9950078
3485,-6.0094185
3487,-4.7600765
3493,-3.2042053
3494,-4.578464
3495,-5.094919
3501,-5.775178
3505,-5.9815693
3506,-4.4516826
3511,-4.1688476
3513,-4.5815573
3516,-5.730694
3522,-3.230426
3525,-8.452674
3526,-4.850751
3529,-7.738827
3530,-6.2110605
3532,-3.1854095
3534,-3.475484
3538,-7.6027694
3544,-4.2587733
3545,-2.4250288
3546,-5.063078
3547,-6.970039
3552,-4.3444653
3555,-4.7288485
3556,-4.414206
3558,-5.5142584
3560,-6.503643
3561,-4.2230296
3571,-6.598101
3572,-6.83473
3574,-8.23853
3577,-3.7760916
3579,-4.7485323
3581,-6.526486
3586,-9.129248
3588,-4.5029707
3591,-4.5824466
3593,-6.203282
3594,-3.446698
3595,-5.2245207
3598,-3.1178453
3600,-6.219727
3602,-6.7326946
3607,-6.4525495
3608,-5.2188134
3614,-5.5981784
3618,-3.6950877
3621,-5.465375
3624,-4.986551
3625,-7.1122026
3626,-4.827627
3627,-0.08999802
3631,-4.818797
3633,-4.523245
3634,-5.4796853
3639,-4.35957
3641,-3.4128575
3643,-3.9299746
3651,-4.578579
3654,-5.9310136
3656,-5.793488
3657,-1.8016607
3659,-5.40498
3660,-4.0093856
3661,-3.8217273
3667,-4.909467
3676,-6.2819753
3677,-6.0597234
3678,-33.513634
3682,-1.2064718
3683,-4.810333
3687,-5.6477947
3688,-5.15678
3689,-6.2162857
3690,-5.515216
3692,-5.4929605
3696,-3.2929168
3699,-3.580109
3701,-4.324689
3702,-3.3465369
3705,-4.567014
3707,-6.1331077
3710,-4.1778474
3712,-5.3107862
3713,-6.6401396
3715,-5.9981794
3716,-4.7228756
3717,-8.461367
3718,-9.921015
3720,-5.322022
3727,-4.448269
3730,-3.924114
3732,-5.612182
3737,-4.1279473
3738,-4.350483
3741,-4.4176054
3744,-8.6852865
3745,-2.8122299
3746,-4.1269865
3748,-14.953278
3752,-5.42584
3754,-3.7533271
3756,-3.8850687
3759,-3.793062
3762,-4.1569777
3769,-7.81386
3770,-0.22530301
3780,-5.0437937
3781,-4.3810186
3782,-4.4472723
3783,-4.2952404
3784,-4.806977
3786,-4.669629
3787,-4.6961718
3788,-4.6561613
3792,-4.9898562
3793,-3.8920207
3795,-0.58323735
3796,-3.8512268
